,,,,,,,,,,,ORDEN,SERVICIO,,,
,,,,,,,,,,,5,,4,3,2
ORIGEN,LINEA,DESTINO,TIPO/NEGOCIACION,DIAS LIBRES,VIGENCIA DESDE ,VIGENCIA HASTA,AGENTE,CONTRATO,TT,MONEDA,20 GP,,40 GP,40 HC,40 NOR
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,32-34,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,07/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,36-45,DOLAR,$ 900.00,,$ 950.00,$ 950.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN,35-55,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,12/01/2026,18/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,32-34,DOLAR,$ 800.00,,$ 850.00,$ 850.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,15/01/2026,21/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,$ 800.00,,$ 850.00,$ 850.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,27/12/2025,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-1-ST,40-45,DOLAR,,,,,"$ 1,050.00"
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,14,08/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-1-ST,40-45,DOLAR,,,,,$ 850.00
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,40-45,DOLAR,"$ 1,000.00",,"$ 1,100.00","$ 1,100.00",
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,40-45,DOLAR,"$ 1,000.00",,"$ 1,100.00","$ 1,100.00",
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,40-45,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,40-45,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,24/12/2025,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,38-45,DOLAR,,,,,"$ 1,015.00"
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,08/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,38-45,DOLAR,,,,,$ 915.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,24/12/2025,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,38-45,DOLAR,"$ 1,115.00",,"$ 1,215.00","$ 1,215.00",
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,08/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,38-45,DOLAR,$ 915.00,,"$ 1,015.00","$ 1,015.00",
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,01/01/2026,07/01/2026,                                                                                                    ,GYE00176,34-37,DOLAR,,,,,$ 915.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,DIRECTA,14,08/01/2026,14/01/2026,                                                                                                    ,GYE00176,34-37,DOLAR,,,,,$ 815.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,,,,,$ 800.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,,,,,$ 800.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,14,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,,,,,$ 800.00
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,18,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,18,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,$ 800.00,,$ 900.00,$ 900.00,
XIAMEN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,$ 850.00,,$ 800.00,$ 800.00,
XIAMEN,ORIENT OVERSEAS CONTAINER LINE,GUAYAQUIL,AGENTE PROPIO,18,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 915.00,,$ 965.00,$ 965.00,
XIAMEN,Pacific International Lines,GUAYAQUIL,AGENTE PROPIO,18,11/01/2026,14/01/2026,ZHEJIANG Q&R SUPPLY CHAIN MANAGEMENT CO LTD                                                         ,QTRANS,30-32,DOLAR,$ 915.00,,"$ 1,015.00","$ 1,015.00",
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,21,03/01/2026,10/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,WSA-001N,37-43,DOLAR,"$ 1,018.00",,"$ 1,118.00","$ 1,118.00",
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,21,11/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,WSA-001N,37-43,DOLAR,$ 868.00,,$ 918.00,$ 918.00,
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,10,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,,,,,"$ 1,008.00"
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,10,11/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,,,,,$ 908.00
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,10,15/01/2026,21/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,,,,,"$ 1,008.00"
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,14,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 908.00,,$ 958.00,$ 958.00,
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,14,14/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,,,,,"$ 1,000.00"
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,14,15/01/2026,21/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 858.00,,$ 958.00,$ 958.00,
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,18,11/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,$ 858.00,,$ 908.00,$ 908.00,
XIAMEN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,18,14/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,$ 900.00,,$ 950.00,$ 950.00,
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,015.00",,"$ 1,140.00","$ 1,140.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,065.00",,"$ 1,165.00","$ 1,165.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,08/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,015.00",,"$ 1,115.00","$ 1,115.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,08/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,015.00",,"$ 1,115.00","$ 1,115.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,"$ 1,015.00",,"$ 1,115.00","$ 1,115.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,$ 965.00,,"$ 1,015.00","$ 1,015.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,$ 965.00,,"$ 1,015.00","$ 1,015.00",
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XIAMEN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XIAOLAN,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XIAOLAN,COSCO SHIPPING LINES CO. LTD.,POSORJA,AGENTE PROPIO,17,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XIAOLAN,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,06/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,37-38,DOLAR,"$ 1,350.00",,"$ 1,400.00","$ 1,400.00",
XIAOLAN,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,06/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,37-38,DOLAR,"$ 1,350.00",,"$ 1,400.00","$ 1,400.00",
XIAOLAN,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,37-38,DOLAR,"$ 1,050.00",,"$ 1,100.00","$ 1,100.00",
XIAOLAN,EVERGREEN LINE,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,17/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,G260086,37-38,DOLAR,"$ 1,050.00",,"$ 1,100.00","$ 1,100.00",
XIAOLAN,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,05/01/2026,11/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,298430991,35-42,DOLAR,"$ 1,200.00",,"$ 1,440.00","$ 1,440.00",
XIAOLAN,Maersk A/S trading as Sealand Americas.,POSORJA,AGENTE PROPIO,21,12/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,298430991,35-42,DOLAR,"$ 1,050.00",,"$ 1,140.00","$ 1,140.00",
XIAOLAN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,58-65,DOLAR,"$ 1,170.00",,"$ 1,349.00","$ 1,349.00",
XIAOLAN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,58-65,DOLAR,"$ 1,201.00",,"$ 1,385.00","$ 1,385.00",
XIAOLAN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,58-65,DOLAR,"$ 1,051.00",,"$ 1,185.00","$ 1,185.00",
XIAOLAN,MEDITERRANEAN SHIPPING COMPANY,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,308-88880-ST,58-65,DOLAR,"$ 1,020.00",,"$ 1,149.00","$ 1,149.00",
XIAOLAN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,24/12/2025,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,49-52,DOLAR,"$ 1,215.00",,"$ 1,415.00","$ 1,415.00",
XIAOLAN,OCEAN NETWORK EXPRESS PTE. LTD.,GUAYAQUIL,AGENTE PROPIO,15,08/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,HKGN03275A,49-52,DOLAR,"$ 1,015.00",,"$ 1,215.00","$ 1,215.00",
XIAOLAN,Pacific International Lines,GUAYAQUIL,AGENTE PROPIO,20,08/01/2025,18/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,45-45,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XIAOLAN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,21,03/01/2026,10/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,WSA-001N,37-43,DOLAR,"$ 1,118.00",,"$ 1,318.00","$ 1,318.00",
XIAOLAN,Wan Hai Lines Ltd.,GUAYAQUIL,AGENTE PROPIO,21,11/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,WSA-001N,37-43,DOLAR,$ 968.00,,"$ 1,118.00","$ 1,118.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,165.00",,"$ 1,340.00","$ 1,340.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,05/01/2026,07/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,215.00",,"$ 1,365.00","$ 1,365.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,165.00",,"$ 1,315.00","$ 1,315.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,08/01/2026,09/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,165.00",,"$ 1,315.00","$ 1,315.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,115.00",,"$ 1,215.00","$ 1,215.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,10/01/2026,14/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,7110442322,29-33,DOLAR,"$ 1,115.00",,"$ 1,215.00","$ 1,215.00",
XIAOLAN,ZIM INTEGRATED SHIPPING SERVICES,GUAYAQUIL,AGENTE PROPIO,21,15/01/2026,21/01/2026,RS LOGISTICS LIMITED                                                                                ,RSLOG,37-37,DOLAR,"$ 1,015.00",,"$ 1,115.00","$ 1,115.00",
XINGANG,CMA-CGM,GUAYAQUIL,AGENTE PROPIO,21,01/01/2026,14/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,32-46,DOLAR,$ 944.00,,"$ 1,044.00","$ 1,044.00",
XINGANG,CMA-CGM,POSORJA,AGENTE PROPIO,14,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,,,,,$ 600.00
XINGANG,CMA-CGM,POSORJA,AGENTE PROPIO,21,01/01/2026,14/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,58-58,DOLAR,$ 944.00,,"$ 1,044.00","$ 1,044.00",
XINGANG,CMA-CGM,POSORJA,AGENTE PROPIO,21,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,$ 894.00,,$ 944.00,$ 944.00,
XINGANG,CMA-CGM,POSORJA,AGENTE PROPIO,21,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,$ 750.00,,$ 850.00,$ 850.00,
XINGANG,CMA-CGM,POSORJA,AGENTE PROPIO,21,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,11/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,,,,,$ 950.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,11/01/2026,21/01/2026,STARMARK INTERNATIONAL LINE LTD                                                                     ,STARMARK,35-55,DOLAR,$ 900.00,,$ 950.00,$ 950.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,21,07/01/2026,08/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,DIRECTA,10,07/01/2026,14/01/2026,                                                                                                    ,00074058,49-55,DOLAR,,,,,$ 910.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,01/01/2026,07/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,,,,,$ 950.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,07/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,36-45,DOLAR,,,,,$ 800.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,,,,,$ 700.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,12/01/2026,18/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,,,,,$ 800.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,14,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,,,,,$ 900.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,01/01/2026,07/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,,,,,$ 800.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,,,,,$ 650.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,,,,,$ 900.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,15,15/01/2026,21/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,,,,,$ 650.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,07/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,"$ 1,150.00",,"$ 1,250.00","$ 1,250.00",
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,01/01/2026,07/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,"$ 1,100.00",,"$ 1,200.00","$ 1,200.00",
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,03/01/2026,14/01/2026,"Everest International Logistics Co.,Ltd                                                             ",EVEREST,48-48,DOLAR,$ 825.00,,$ 850.00,$ 850.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,$ 800.00,,$ 850.00,$ 850.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,07/01/2026,21/01/2026,"APS EXPRESS CO., LTD                                                                                ",APS,36-45,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,09/01/2026,18/01/2026,"GRAND OCEAN SHIPPING CO.,LTD                                                                        ",GRAN OCEAN - FAK,35-55,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,12/01/2026,18/01/2026,"Logicity Co.,Ltd.                                                                                   ",LOGICITY,35-55,DOLAR,$ 800.00,,$ 850.00,$ 850.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,17,15/01/2026,21/01/2026,"SHANGHAI TRUST INTERNATIONAL LOGISTICS CO.,LTD.                                                     ",TRUST,30-39,DOLAR,$ 750.00,,$ 750.00,$ 750.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,18,08/01/2026,14/01/2026,"LONGSAIL SUPPLY CHAIN CO., LTD.                                                                     ",LONGSAIL,30-35,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,GUAYAQUIL,AGENTE PROPIO,21,09/01/2026,18/01/2026,"WORLD FAMILY LOGISTICS CO.,LIMITED                                                                  ",WORLD FAMILY,30-39,DOLAR,$ 750.00,,$ 800.00,$ 800.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,AGENTE PROPIO,21,07/01/2026,08/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 900.00,,"$ 1,000.00","$ 1,000.00",
XINGANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,AGENTE PROPIO,21,09/01/2026,18/01/2026,AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ,LAT26027,37-40,DOLAR,$ 850.00,,$ 900.00,$ 900.00,
XINGANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,AGENTE PROPIO,14,14/01/2026,21/01/2026,"HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ",HYDE,35-40,DOLAR,,,,,$ 900.00
XINGANG,COSCO SHIPPING LINES CO. LTD.,POSORJA,AGENTE PROPIO,15,07/01/2026,18/01/2026,REACH LOGISTICS CO LTD                                                                              ,STAR TRANS,35-55,DOLAR,,,,,$ 650.00
